lokacija,sobno,nadstropje,leto,velikost,cena
VELENJE,Garsonjera,1,1981,"33,00 ","62.000,00"
VELENJE,2-sobno,7,1978,"53,40 ","122.000,00"
VELENJE,2-sobno,2K,1980,"57,00 ","112.000,00"
VELENJE,2-sobno,10,1970,"61,00 ","122.000,00"
VELENJE,3-sobno,2,1981,"79,70 ","145.000,00"
VELENJE,3-sobno,3,1963,"80,00 ","152.000,00"
VELENJE,3-sobno,1,1958,"80,00 ","130.500,00"
VELENJE,4-sobno,2,1967,"95,00 ","159.000,00"
"VELENJE, CENTER",2-sobno,9,1960,"53,00 ","120.000,00"
"VELENJE, CESTA FRANTIŠKA FOITA",2-sobno,10,1976,"61,28 ","119.000,00"
"VELENJE, CESTA FRANTIŠKA FOITA",3-sobno,9,1970,"72,70 ","127.700,00"
"VELENJE, CESTA TALCEV, RAZGLEDI","1,5-sobno",5,2013,"48,90 ","129.000,00"
"VELENJE, GORICA",3-sobno,4,1980,"88,10 ","140.000,00"
"VELENJE, GORICA",3-sobno,1,1978,"97,40 ","165.000,00"
"VELENJE, JENKOVA CESTA",2-sobno,4,1964,"65,00 ","128.000,00"
"VELENJE, KARDELJEV TRG",3-sobno,10,1981,"87,60 ","169.000,00"
"VELENJE, KERSNIKOVA 1",4-sobno,11,1963,"110,00 ","189.000,00"
"VELENJE, KOZELSKEGA 7",2-sobno,7,1989,"64,00 ","122.000,00"
"VELENJE, OB ŽELEZNIŠKI POSTAJI",3-sobno,3,1975,"93,60 ","145.000,00"
"VELENJE, PREŠERNOVA CESTA 9. A",3-sobno,3,1972,"86,00 ","180.000,00"
"VELENJE, SALEK",3-sobno,2,1985,"83,00 ","165.000,00"
"VELENJE, STANTETOVA","1,5-sobno",P,1983,"45,70 ","110.000,00"
"VELENJE, STANTETOVA ULICA 19",5 in večsobno,3,1980,"93,75 ","160.000,00"
"VELENJE, STROGI CENTER",4-sobno,5,1967,"86,60 ","125.000,00"
"VELENJE, ŠALEK, KOSOVELOVA ULICA",3-sobno,2,2011,"78,00 ","183.000,00"
